image_name,absolute_path,label
coffee_004857_10 (9447).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004857_10 (9447).jpg,Arabica_coffee___Healthy
coffee_004858_10 (9445).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004858_10 (9445).jpg,Arabica_coffee___Healthy
coffee_004859_10 (9441).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004859_10 (9441).jpg,Arabica_coffee___Healthy
coffee_004860_10 (9436).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004860_10 (9436).jpg,Arabica_coffee___Healthy
coffee_004861_10 (9433).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004861_10 (9433).jpg,Arabica_coffee___Healthy
coffee_004862_10 (9432).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004862_10 (9432).jpg,Arabica_coffee___Healthy
coffee_004863_10 (9439).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004863_10 (9439).jpg,Arabica_coffee___Healthy
coffee_004864_10 (9434).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004864_10 (9434).jpg,Arabica_coffee___Healthy
coffee_004865_10 (9431).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004865_10 (9431).jpg,Arabica_coffee___Healthy
coffee_004866_10 (9427).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004866_10 (9427).jpg,Arabica_coffee___Healthy
coffee_004867_10 (9426).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004867_10 (9426).jpg,Arabica_coffee___Healthy
coffee_004868_10 (9440).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004868_10 (9440).jpg,Arabica_coffee___Healthy
coffee_004869_10 (9428).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004869_10 (9428).jpg,Arabica_coffee___Healthy
coffee_004870_10 (943).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004870_10 (943).jpg,Arabica_coffee___Healthy
coffee_004871_10 (9429).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004871_10 (9429).jpg,Arabica_coffee___Healthy
coffee_004872_10 (9430).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004872_10 (9430).jpg,Arabica_coffee___Healthy
coffee_004873_10 (9425).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004873_10 (9425).jpg,Arabica_coffee___Healthy
coffee_004874_10 (9435).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004874_10 (9435).jpg,Arabica_coffee___Healthy
coffee_004875_10 (9421).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004875_10 (9421).jpg,Arabica_coffee___Healthy
coffee_004876_10 (9422).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004876_10 (9422).jpg,Arabica_coffee___Healthy
coffee_004877_10 (9417).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004877_10 (9417).jpg,Arabica_coffee___Healthy
coffee_004878_10 (9413).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004878_10 (9413).jpg,Arabica_coffee___Healthy
coffee_004879_10 (9415).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004879_10 (9415).jpg,Arabica_coffee___Healthy
coffee_004880_10 (9412).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004880_10 (9412).jpg,Arabica_coffee___Healthy
coffee_004881_10 (9420).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004881_10 (9420).jpg,Arabica_coffee___Healthy
coffee_004882_10 (9423).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004882_10 (9423).jpg,Arabica_coffee___Healthy
coffee_004883_10 (9414).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004883_10 (9414).jpg,Arabica_coffee___Healthy
coffee_004884_10 (9407).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004884_10 (9407).jpg,Arabica_coffee___Healthy
coffee_004885_10 (9410).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004885_10 (9410).jpg,Arabica_coffee___Healthy
coffee_004886_10 (9424).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004886_10 (9424).jpg,Arabica_coffee___Healthy
coffee_004887_10 (9419).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004887_10 (9419).jpg,Arabica_coffee___Healthy
coffee_004888_10 (9406).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004888_10 (9406).jpg,Arabica_coffee___Healthy
coffee_004889_10 (9411).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004889_10 (9411).jpg,Arabica_coffee___Healthy
coffee_004890_10 (9416).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004890_10 (9416).jpg,Arabica_coffee___Healthy
coffee_004891_10 (9404).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004891_10 (9404).jpg,Arabica_coffee___Healthy
coffee_004892_10 (9409).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004892_10 (9409).jpg,Arabica_coffee___Healthy
coffee_004893_10 (9408).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004893_10 (9408).jpg,Arabica_coffee___Healthy
coffee_004894_10 (942).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004894_10 (942).jpg,Arabica_coffee___Healthy
coffee_004895_10 (9402).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004895_10 (9402).jpg,Arabica_coffee___Healthy
coffee_004896_10 (9403).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004896_10 (9403).jpg,Arabica_coffee___Healthy
coffee_004897_10 (9418).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004897_10 (9418).jpg,Arabica_coffee___Healthy
coffee_004898_10 (9405).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004898_10 (9405).jpg,Arabica_coffee___Healthy
coffee_004899_10 (941).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004899_10 (941).jpg,Arabica_coffee___Healthy
coffee_004900_10 (9399).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004900_10 (9399).jpg,Arabica_coffee___Healthy
coffee_004901_10 (9398).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004901_10 (9398).jpg,Arabica_coffee___Healthy
coffee_004902_10 (940).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004902_10 (940).jpg,Arabica_coffee___Healthy
coffee_004903_10 (9400).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004903_10 (9400).jpg,Arabica_coffee___Healthy
coffee_004904_10 (9397).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004904_10 (9397).jpg,Arabica_coffee___Healthy
coffee_004905_10 (94).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004905_10 (94).jpg,Arabica_coffee___Healthy
coffee_004906_10 (9401).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004906_10 (9401).jpg,Arabica_coffee___Healthy
coffee_004907_10 (9395).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004907_10 (9395).jpg,Arabica_coffee___Healthy
coffee_004908_10 (9392).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004908_10 (9392).jpg,Arabica_coffee___Healthy
coffee_004909_10 (9390).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004909_10 (9390).jpg,Arabica_coffee___Healthy
coffee_004910_10 (9394).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004910_10 (9394).jpg,Arabica_coffee___Healthy
coffee_004911_10 (9388).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004911_10 (9388).jpg,Arabica_coffee___Healthy
coffee_004912_10 (939).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004912_10 (939).jpg,Arabica_coffee___Healthy
coffee_004913_10 (9389).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004913_10 (9389).jpg,Arabica_coffee___Healthy
coffee_004914_10 (9396).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004914_10 (9396).jpg,Arabica_coffee___Healthy
coffee_004915_10 (9393).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004915_10 (9393).jpg,Arabica_coffee___Healthy
coffee_004916_10 (9382).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004916_10 (9382).jpg,Arabica_coffee___Healthy
coffee_004917_10 (9386).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004917_10 (9386).jpg,Arabica_coffee___Healthy
coffee_004918_10 (9387).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004918_10 (9387).jpg,Arabica_coffee___Healthy
coffee_004919_10 (9385).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004919_10 (9385).jpg,Arabica_coffee___Healthy
coffee_004920_10 (9384).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004920_10 (9384).jpg,Arabica_coffee___Healthy
coffee_004921_10 (9391).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004921_10 (9391).jpg,Arabica_coffee___Healthy
coffee_004922_10 (9381).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004922_10 (9381).jpg,Arabica_coffee___Healthy
coffee_004923_10 (9383).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004923_10 (9383).jpg,Arabica_coffee___Healthy
coffee_004924_10 (9380).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004924_10 (9380).jpg,Arabica_coffee___Healthy
coffee_004925_10 (9375).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004925_10 (9375).jpg,Arabica_coffee___Healthy
coffee_004926_10 (9376).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004926_10 (9376).jpg,Arabica_coffee___Healthy
coffee_004927_10 (9377).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004927_10 (9377).jpg,Arabica_coffee___Healthy
coffee_004928_10 (9371).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004928_10 (9371).jpg,Arabica_coffee___Healthy
coffee_004929_10 (9373).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004929_10 (9373).jpg,Arabica_coffee___Healthy
coffee_004930_10 (9374).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004930_10 (9374).jpg,Arabica_coffee___Healthy
coffee_004931_10 (9368).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004931_10 (9368).jpg,Arabica_coffee___Healthy
coffee_004932_10 (9379).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004932_10 (9379).jpg,Arabica_coffee___Healthy
coffee_004933_10 (9369).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004933_10 (9369).jpg,Arabica_coffee___Healthy
coffee_004934_10 (9370).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004934_10 (9370).jpg,Arabica_coffee___Healthy
coffee_004935_10 (938).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004935_10 (938).jpg,Arabica_coffee___Healthy
coffee_004936_10 (9365).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004936_10 (9365).jpg,Arabica_coffee___Healthy
coffee_004937_10 (9363).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004937_10 (9363).jpg,Arabica_coffee___Healthy
coffee_004938_10 (9364).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004938_10 (9364).jpg,Arabica_coffee___Healthy
coffee_004939_10 (9361).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004939_10 (9361).jpg,Arabica_coffee___Healthy
coffee_004940_10 (9367).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004940_10 (9367).jpg,Arabica_coffee___Healthy
coffee_004941_10 (9360).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004941_10 (9360).jpg,Arabica_coffee___Healthy
coffee_004942_10 (9378).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004942_10 (9378).jpg,Arabica_coffee___Healthy
coffee_004943_10 (936).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004943_10 (936).jpg,Arabica_coffee___Healthy
coffee_004944_10 (9359).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004944_10 (9359).jpg,Arabica_coffee___Healthy
coffee_004945_10 (9362).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004945_10 (9362).jpg,Arabica_coffee___Healthy
coffee_004946_10 (937).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004946_10 (937).jpg,Arabica_coffee___Healthy
coffee_004947_10 (9358).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004947_10 (9358).jpg,Arabica_coffee___Healthy
coffee_004948_10 (9372).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004948_10 (9372).jpg,Arabica_coffee___Healthy
coffee_004949_10 (9366).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004949_10 (9366).jpg,Arabica_coffee___Healthy
coffee_004950_10 (9354).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004950_10 (9354).jpg,Arabica_coffee___Healthy
coffee_004951_10 (9351).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004951_10 (9351).jpg,Arabica_coffee___Healthy
coffee_004952_10 (9355).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004952_10 (9355).jpg,Arabica_coffee___Healthy
coffee_004953_10 (935).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004953_10 (935).jpg,Arabica_coffee___Healthy
coffee_004954_10 (9346).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004954_10 (9346).jpg,Arabica_coffee___Healthy
coffee_004955_10 (9352).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004955_10 (9352).jpg,Arabica_coffee___Healthy
coffee_004956_10 (9343).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004956_10 (9343).jpg,Arabica_coffee___Healthy
coffee_004957_10 (9345).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004957_10 (9345).jpg,Arabica_coffee___Healthy
coffee_004958_10 (9349).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004958_10 (9349).jpg,Arabica_coffee___Healthy
coffee_004959_10 (9341).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004959_10 (9341).jpg,Arabica_coffee___Healthy
coffee_004960_10 (9353).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004960_10 (9353).jpg,Arabica_coffee___Healthy
coffee_004961_10 (9350).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004961_10 (9350).jpg,Arabica_coffee___Healthy
coffee_004962_10 (9347).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004962_10 (9347).jpg,Arabica_coffee___Healthy
coffee_004963_10 (9340).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004963_10 (9340).jpg,Arabica_coffee___Healthy
coffee_004964_10 (9342).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004964_10 (9342).jpg,Arabica_coffee___Healthy
coffee_004965_10 (9344).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004965_10 (9344).jpg,Arabica_coffee___Healthy
coffee_004966_10 (9338).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004966_10 (9338).jpg,Arabica_coffee___Healthy
coffee_004967_10 (9348).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004967_10 (9348).jpg,Arabica_coffee___Healthy
coffee_004968_10 (934).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004968_10 (934).jpg,Arabica_coffee___Healthy
coffee_004969_10 (9335).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004969_10 (9335).jpg,Arabica_coffee___Healthy
coffee_004970_10 (9336).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004970_10 (9336).jpg,Arabica_coffee___Healthy
coffee_004971_10 (9337).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004971_10 (9337).jpg,Arabica_coffee___Healthy
coffee_004972_10 (9339).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004972_10 (9339).jpg,Arabica_coffee___Healthy
coffee_004973_10 (9356).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004973_10 (9356).jpg,Arabica_coffee___Healthy
coffee_004974_10 (9357).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004974_10 (9357).jpg,Arabica_coffee___Healthy
coffee_004975_10 (9329).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004975_10 (9329).jpg,Arabica_coffee___Healthy
coffee_004976_10 (933).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004976_10 (933).jpg,Arabica_coffee___Healthy
coffee_004977_10 (9327).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004977_10 (9327).jpg,Arabica_coffee___Healthy
coffee_004978_10 (9326).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004978_10 (9326).jpg,Arabica_coffee___Healthy
coffee_004979_10 (9325).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004979_10 (9325).jpg,Arabica_coffee___Healthy
coffee_004980_10 (9324).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004980_10 (9324).jpg,Arabica_coffee___Healthy
coffee_004981_10 (9319).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004981_10 (9319).jpg,Arabica_coffee___Healthy
coffee_004982_10 (9322).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004982_10 (9322).jpg,Arabica_coffee___Healthy
coffee_004983_10 (9330).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004983_10 (9330).jpg,Arabica_coffee___Healthy
coffee_004984_10 (9331).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004984_10 (9331).jpg,Arabica_coffee___Healthy
coffee_004985_10 (9320).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004985_10 (9320).jpg,Arabica_coffee___Healthy
coffee_004986_10 (9333).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004986_10 (9333).jpg,Arabica_coffee___Healthy
coffee_004987_10 (9318).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004987_10 (9318).jpg,Arabica_coffee___Healthy
coffee_004988_10 (9328).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004988_10 (9328).jpg,Arabica_coffee___Healthy
coffee_004989_10 (9317).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004989_10 (9317).jpg,Arabica_coffee___Healthy
coffee_004990_10 (9321).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004990_10 (9321).jpg,Arabica_coffee___Healthy
coffee_004991_10 (9332).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004991_10 (9332).jpg,Arabica_coffee___Healthy
coffee_004992_10 (9323).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004992_10 (9323).jpg,Arabica_coffee___Healthy
coffee_004993_10 (9334).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004993_10 (9334).jpg,Arabica_coffee___Healthy
coffee_004994_10 (9316).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004994_10 (9316).jpg,Arabica_coffee___Healthy
coffee_004995_10 (9314).jpg,C:/Users/sriha/Downloads/disease dataset/Arabica_coffee___Healthy/coffee_004995_10 (9314).jpg,Arabica_coffee___Healthy
